Color_field,Retribuzione mensile netta,Ateneo,Gruppo disciplinare,Tipo di corso,Numero di laureati,Tasso di occupazione
Giuridico,1200.0,Ferrara,Giuridico,Laurea magistrale a ciclo unico,89,73.2
Giuridico,1153.0,Firenze,Giuridico,Laurea magistrale a ciclo unico,288,68.8
Giuridico,876.0,Foggia,Giuridico,Laurea magistrale a ciclo unico,63,40.5
Giuridico,1074.0,Genova,Giuridico,Laurea magistrale a ciclo unico,158,70.9
Giuridico,1563.0,Giustino Fortunato - telematica,Giuridico,Laurea magistrale a ciclo unico,86,77.2
Giuridico,1267.0,Insubria,Giuridico,Laurea magistrale a ciclo unico,107,75.8
Giuridico,3313.0,LIUC Carlo Cattaneo,Giuridico,Laurea magistrale a ciclo unico,6,66.7
Giuridico,1060.0,LUM Giuseppe Degennaro,Giuridico,Laurea magistrale a ciclo unico,38,65.2
Giuridico,1011.0,Macerata,Giuridico,Laurea magistrale a ciclo unico,122,62.0
Giuridico,922.0,Messina,Giuridico,Laurea magistrale a ciclo unico,102,31.9
Giuridico,1202.0,Milano,Giuridico,Laurea magistrale a ciclo unico,610,78.6
Giuridico,1110.0,Milano Bicocca,Giuridico,Laurea magistrale a ciclo unico,278,80.1
Giuridico,1086.0,Modena e Reggio Emilia,Giuridico,Laurea magistrale a ciclo unico,159,65.2
Giuridico,1145.0,Molise,Giuridico,Laurea magistrale a ciclo unico,50,43.8
Giuridico,1518.0,Napoli Benincasa,Giuridico,Laurea magistrale a ciclo unico,48,27.3
Giuridico,1016.0,Napoli Federico II,Giuridico,Laurea magistrale a ciclo unico,698,51.6
Giuridico,952.0,Napoli Parthenope,Giuridico,Laurea magistrale a ciclo unico,82,50.0
Giuridico,1041.0,Padova,Giuridico,Laurea magistrale a ciclo unico,275,72.4
Giuridico,1144.0,Palermo,Giuridico,Laurea magistrale a ciclo unico,328,42.0
Giuridico,1344.0,Parma,Giuridico,Laurea magistrale a ciclo unico,96,61.0
Giuridico,1145.0,Pavia,Giuridico,Laurea magistrale a ciclo unico,101,72.1
Giuridico,1153.0,Perugia,Giuridico,Laurea magistrale a ciclo unico,93,49.1
Giuridico,1507.0,Piemonte Orientale,Giuridico,Laurea magistrale a ciclo unico,41,78.6
Giuridico,1191.0,Pisa,Giuridico,Laurea magistrale a ciclo unico,179,63.1
Giuridico,967.0,Reggio Calabria Mediterranea,Giuridico,Laurea magistrale a ciclo unico,68,40.9
Giuridico,1188.0,Roma Europea,Giuridico,Laurea magistrale a ciclo unico,11,57.1
Giuridico,881.0,Roma LUMSA,Giuridico,Laurea magistrale a ciclo unico,135,38.5
Giuridico,1700.0,Roma Link,Giuridico,Laurea magistrale a ciclo unico,10,71.4
Giuridico,984.0,Roma Sapienza,Giuridico,Laurea magistrale a ciclo unico,382,64.3
Giuridico,1213.0,Roma Tor Vergata,Giuridico,Laurea magistrale a ciclo unico,95,50.0
Giuridico,946.0,Roma Tre,Giuridico,Laurea magistrale a ciclo unico,417,60.2
Giuridico,1167.0,Salento,Giuridico,Laurea magistrale a ciclo unico,128,57.9
Giuridico,1018.0,Salerno,Giuridico,Laurea magistrale a ciclo unico,296,42.1
Giuridico,1196.0,Sannio,Giuridico,Laurea magistrale a ciclo unico,74,54.2
Giuridico,1490.0,Sassari,Giuridico,Laurea magistrale a ciclo unico,58,51.1
Giuridico,1058.0,Siena,Giuridico,Laurea magistrale a ciclo unico,89,51.0
Giuridico,1105.0,Teramo,Giuridico,Laurea magistrale a ciclo unico,90,50.7
Giuridico,1206.0,Torino,Giuridico,Laurea magistrale a ciclo unico,389,71.7
Giuridico,1338.0,Trento,Giuridico,Laurea magistrale a ciclo unico,388,70.5
Giuridico,1172.0,Trieste,Giuridico,Laurea magistrale a ciclo unico,107,69.7
Giuridico,851.0,Tuscia,Giuridico,Laurea magistrale a ciclo unico,43,45.8
Giuridico,1313.0,Udine,Giuridico,Laurea magistrale a ciclo unico,78,66.7
Giuridico,1032.0,Urbino Carlo Bo,Giuridico,Laurea magistrale a ciclo unico,67,66.7
Giuridico,1107.0,Verona,Giuridico,Laurea magistrale a ciclo unico,98,80.4
Giuridico,1604.0,eCampus - telematica,Giuridico,Laurea magistrale a ciclo unico,722,75.3
Giuridico,1415.0,*,Giuridico,Laurea magistrale biennale,345,83.9
Giuridico,,Bari,Giuridico,Laurea magistrale biennale,2,
Giuridico,1718.0,Bologna,Giuridico,Laurea magistrale biennale,65,78.6
Giuridico,1688.0,Brescia,Giuridico,Laurea magistrale biennale,13,88.9
Giuridico,1183.0,Chieti e Pescara,Giuridico,Laurea magistrale biennale,13,90.0
Giuridico,1435.0,Foggia,Giuridico,Laurea magistrale biennale,25,82.4
Giuridico,959.0,Macerata,Giuridico,Laurea magistrale biennale,9,75.0
Giuridico,1552.0,Milano,Giuridico,Laurea magistrale biennale,38,83.3
Giuridico,1459.0,Milano Bicocca,Giuridico,Laurea magistrale biennale,38,85.7
Giuridico,1826.0,Pisa,Giuridico,Laurea magistrale biennale,24,77.8
Giuridico,1205.0,Roma Sapienza,Giuridico,Laurea magistrale biennale,86,88.9
Giuridico,1279.0,Roma Tre,Giuridico,Laurea magistrale biennale,9,100.0
Giuridico,1126.0,Sassari,Giuridico,Laurea magistrale biennale,7,28.6
Giuridico,,Teramo,Giuridico,Laurea magistrale biennale,2,
Giuridico,,Torino,Giuridico,Laurea magistrale biennale,1,
Giuridico,,Trieste,Giuridico,Laurea magistrale biennale,1,
Giuridico,1251.0,Verona,Giuridico,Laurea magistrale biennale,12,100.0
Informatica e tecnologie ICT,1608.0,*,Informatica e tecnologie ICT,*,6538,71.9
Informatica e tecnologie ICT,1488.0,Bari,Informatica e tecnologie ICT,*,407,64.6
Informatica e tecnologie ICT,,Bari Politecnico,Informatica e tecnologie ICT,*,4,
Informatica e tecnologie ICT,1310.0,Basilicata,Informatica e tecnologie ICT,*,36,73.1
Informatica e tecnologie ICT,1644.0,Bologna,Informatica e tecnologie ICT,*,386,71.9
Informatica e tecnologie ICT,1676.0,Bolzano,Informatica e tecnologie ICT,*,48,60.9
Informatica e tecnologie ICT,1626.0,Brescia,Informatica e tecnologie ICT,*,5,100.0
Informatica e tecnologie ICT,1512.0,Cagliari,Informatica e tecnologie ICT,*,141,68.6
Informatica e tecnologie ICT,1596.0,Calabria,Informatica e tecnologie ICT,*,80,68.0
Informatica e tecnologie ICT,1451.0,Camerino,Informatica e tecnologie ICT,*,139,70.3
Informatica e tecnologie ICT,,Campania Luigi Vanvitelli,Informatica e tecnologie ICT,*,4,
Informatica e tecnologie ICT,1328.0,Catania,Informatica e tecnologie ICT,*,162,61.8
Informatica e tecnologie ICT,1419.0,Ferrara,Informatica e tecnologie ICT,*,61,51.4
Informatica e tecnologie ICT,1528.0,Firenze,Informatica e tecnologie ICT,*,57,83.3
Informatica e tecnologie ICT,1235.0,Foggia,Informatica e tecnologie ICT,*,36,80.0
Informatica e tecnologie ICT,1593.0,Genova,Informatica e tecnologie ICT,*,148,67.4
Informatica e tecnologie ICT,1707.0,Insubria,Informatica e tecnologie ICT,*,155,70.5
Informatica e tecnologie ICT,1742.0,L’Aquila,Informatica e tecnologie ICT,*,94,73.2
Informatica e tecnologie ICT,1959.0,Marche Politecnica,Informatica e tecnologie ICT,*,5,100.0
Informatica e tecnologie ICT,1259.0,Messina,Informatica e tecnologie ICT,*,46,59.3
Informatica e tecnologie ICT,1756.0,Milano,Informatica e tecnologie ICT,*,586,78.2
Informatica e tecnologie ICT,1689.0,Milano Bicocca,Informatica e tecnologie ICT,*,481,76.6
Informatica e tecnologie ICT,1651.0,Milano IULM,Informatica e tecnologie ICT,*,41,83.3
Informatica e tecnologie ICT,1639.0,Modena e Reggio Emilia,Informatica e tecnologie ICT,*,119,76.1
Informatica e tecnologie ICT,1376.0,Molise,Informatica e tecnologie ICT,*,47,74.2
Informatica e tecnologie ICT,1505.0,Napoli Federico II,Informatica e tecnologie ICT,*,142,65.1
Informatica e tecnologie ICT,1611.0,Napoli Parthenope,Informatica e tecnologie ICT,*,54,64.9
Informatica e tecnologie ICT,1734.0,Padova,Informatica e tecnologie ICT,*,290,75.0
Informatica e tecnologie ICT,1492.0,Palermo,Informatica e tecnologie ICT,*,30,71.4
Informatica e tecnologie ICT,1503.0,Parma,Informatica e tecnologie ICT,*,105,58.2
Informatica e tecnologie ICT,1661.0,Pavia,Informatica e tecnologie ICT,*,33,36.4
Informatica e tecnologie ICT,1577.0,Perugia,Informatica e tecnologie ICT,*,60,67.5
Informatica e tecnologie ICT,1579.0,Piemonte Orientale,Informatica e tecnologie ICT,*,82,73.3
Informatica e tecnologie ICT,1675.0,Pisa,Informatica e tecnologie ICT,*,309,77.2
Informatica e tecnologie ICT,,Roma Europea,Informatica e tecnologie ICT,*,4,
Informatica e tecnologie ICT,1402.0,Roma LUMSA,Informatica e tecnologie ICT,*,56,75.7
Informatica e tecnologie ICT,1639.0,Roma Sapienza,Informatica e tecnologie ICT,*,419,81.3
Informatica e tecnologie ICT,1655.0,Roma Tor Vergata,Informatica e tecnologie ICT,*,37,90.5
Informatica e tecnologie ICT,1550.0,Salerno,Informatica e tecnologie ICT,*,401,67.2
Informatica e tecnologie ICT,1604.0,Torino,Informatica e tecnologie ICT,*,341,74.8
Informatica e tecnologie ICT,1126.0,Torino Politecnico,Informatica e tecnologie ICT,*,10,75.0
Informatica e tecnologie ICT,1734.0,Trento,Informatica e tecnologie ICT,*,228,75.0
Informatica e tecnologie ICT,1542.0,Trieste,Informatica e tecnologie ICT,*,27,35.3
Informatica e tecnologie ICT,1750.0,Tuscia,Informatica e tecnologie ICT,*,17,81.8
Informatica e tecnologie ICT,1601.0,Udine,Informatica e tecnologie ICT,*,225,65.7
Informatica e tecnologie ICT,1295.0,Urbino Carlo Bo,Informatica e tecnologie ICT,*,26,92.9
Informatica e tecnologie ICT,1751.0,Venezia Ca’ Foscari,Informatica e tecnologie ICT,*,141,85.2
Informatica e tecnologie ICT,1471.0,Verona,Informatica e tecnologie ICT,*,213,62.9
Informatica e tecnologie ICT,1472.0,*,Informatica e tecnologie ICT,Laurea di primo livello,4147,60.4
Informatica e tecnologie ICT,1417.0,Bari,Informatica e tecnologie ICT,Laurea di primo livello,328,58.1
Informatica e tecnologie ICT,1310.0,Basilicata,Informatica e tecnologie ICT,Laurea di primo livello,36,73.1
Informatica e tecnologie ICT,1427.0,Bologna,Informatica e tecnologie ICT,Laurea di primo livello,253,61.7
Informatica e tecnologie ICT,1827.0,Bolzano,Informatica e tecnologie ICT,Laurea di primo livello,31,42.9
Informatica e tecnologie ICT,1443.0,Cagliari,Informatica e tecnologie ICT,Laurea di primo livello,106,59.5
Informatica e tecnologie ICT,1483.0,Calabria,Informatica e tecnologie ICT,Laurea di primo livello,60,57.9
Informatica e tecnologie ICT,1426.0,Camerino,Informatica e tecnologie ICT,Laurea di primo livello,105,63.9
Informatica e tecnologie ICT,1234.0,Catania,Informatica e tecnologie ICT,Laurea di primo livello,114,50.0
Informatica e tecnologie ICT,1419.0,Ferrara,Informatica e tecnologie ICT,Laurea di primo livello,61,51.4
Informatica e tecnologie ICT,1436.0,Firenze,Informatica e tecnologie ICT,Laurea di primo livello,42,75.9
Informatica e tecnologie ICT,1526.0,Genova,Informatica e tecnologie ICT,Laurea di primo livello,100,60.9
Informatica e tecnologie ICT,1590.0,Insubria,Informatica e tecnologie ICT,Laurea di primo livello,141,68.2
Informatica e tecnologie ICT,1563.0,L’Aquila,Informatica e tecnologie ICT,Laurea di primo livello,32,44.4
Informatica e tecnologie ICT,1183.0,Messina,Informatica e tecnologie ICT,Laurea di primo livello,42,54.2
Informatica e tecnologie ICT,1624.0,Milano,Informatica e tecnologie ICT,Laurea di primo livello,359,69.5
Informatica e tecnologie ICT,1354.0,Milano Bicocca,Informatica e tecnologie ICT,Laurea di primo livello,246,56.4
Informatica e tecnologie ICT,1504.0,Modena e Reggio Emilia,Informatica e tecnologie ICT,Laurea di primo livello,92,67.9
Informatica e tecnologie ICT,1331.0,Molise,Informatica e tecnologie ICT,Laurea di primo livello,30,68.0
Informatica e tecnologie ICT,1388.0,Napoli Federico II,Informatica e tecnologie ICT,Laurea di primo livello,99,51.7
Informatica e tecnologie ICT,1599.0,Napoli Parthenope,Informatica e tecnologie ICT,Laurea di primo livello,47,64.7
Informatica e tecnologie ICT,1553.0,Padova,Informatica e tecnologie ICT,Laurea di primo livello,114,56.9
Informatica e tecnologie ICT,1465.0,Palermo,Informatica e tecnologie ICT,Laurea di primo livello,28,70.0
Informatica e tecnologie ICT,1489.0,Parma,Informatica e tecnologie ICT,Laurea di primo livello,97,54.0
Informatica e tecnologie ICT,1661.0,Pavia,Informatica e tecnologie ICT,Laurea di primo livello,33,36.4
Informatica e tecnologie ICT,1517.0,Perugia,Informatica e tecnologie ICT,Laurea di primo livello,46,59.4
Informatica e tecnologie ICT,1589.0,Piemonte Orientale,Informatica e tecnologie ICT,Laurea di primo livello,68,70.0
Informatica e tecnologie ICT,1525.0,Pisa,Informatica e tecnologie ICT,Laurea di primo livello,175,62.0
Informatica e tecnologie ICT,1709.0,Roma LUMSA,Informatica e tecnologie ICT,Laurea di primo livello,14,66.7
Informatica e tecnologie ICT,1431.0,Roma Sapienza,Informatica e tecnologie ICT,Laurea di primo livello,197,65.0
Informatica e tecnologie ICT,1572.0,Roma Tor Vergata,Informatica e tecnologie ICT,Laurea di primo livello,31,88.2
Informatica e tecnologie ICT,1389.0,Salerno,Informatica e tecnologie ICT,Laurea di primo livello,234,48.6
Informatica e tecnologie ICT,1511.0,Torino,Informatica e tecnologie ICT,Laurea di primo livello,244,65.0
Informatica e tecnologie ICT,1700.0,Trento,Informatica e tecnologie ICT,Laurea di primo livello,110,58.7
Informatica e tecnologie ICT,1542.0,Trieste,Informatica e tecnologie ICT,Laurea di primo livello,27,35.3
Informatica e tecnologie ICT,1301.0,Udine,Informatica e tecnologie ICT,Laurea di primo livello,156,53.8
Informatica e tecnologie ICT,1260.0,Urbino Carlo Bo,Informatica e tecnologie ICT,Laurea di primo livello,21,90.0
Informatica e tecnologie ICT,1603.0,Venezia Ca’ Foscari,Informatica e tecnologie ICT,Laurea di primo livello,78,75.6
Informatica e tecnologie ICT,1351.0,Verona,Informatica e tecnologie ICT,Laurea di primo livello,150,52.7
Informatica e tecnologie ICT,1771.0,*,Informatica e tecnologie ICT,Laurea magistrale biennale,2391,93.3
Informatica e tecnologie ICT,1669.0,Bari,Informatica e tecnologie ICT,Laurea magistrale biennale,79,92.0
Informatica e tecnologie ICT,,Bari Politecnico,Informatica e tecnologie ICT,Laurea magistrale biennale,4,
Informatica e tecnologie ICT,1930.0,Bologna,Informatica e tecnologie ICT,Laurea magistrale biennale,133,92.2
Informatica e tecnologie ICT,1563.0,Bolzano,Informatica e tecnologie ICT,Laurea magistrale biennale,17,88.9
Informatica e tecnologie ICT,1626.0,Brescia,Informatica e tecnologie ICT,Laurea magistrale biennale,5,100.0
Informatica e tecnologie ICT,1626.0,Cagliari,Informatica e tecnologie ICT,Laurea magistrale biennale,35,92.9
Informatica e tecnologie ICT,1794.0,Calabria,Informatica e tecnologie ICT,Laurea magistrale biennale,20,100.0
Informatica e tecnologie ICT,1514.0,Camerino,Informatica e tecnologie ICT,Laurea magistrale biennale,34,94.7
Informatica e tecnologie ICT,,Campania Luigi Vanvitelli,Informatica e tecnologie ICT,Laurea magistrale biennale,4,
Informatica e tecnologie ICT,1476.0,Catania,Informatica e tecnologie ICT,Laurea magistrale biennale,48,96.4
Informatica e tecnologie ICT,1683.0,Firenze,Informatica e tecnologie ICT,Laurea magistrale biennale,15,100.0
Informatica e tecnologie ICT,1235.0,Foggia,Informatica e tecnologie ICT,Laurea magistrale biennale,36,80.0
Informatica e tecnologie ICT,1754.0,Genova,Informatica e tecnologie ICT,Laurea magistrale biennale,48,90.0
Informatica e tecnologie ICT,2697.0,Insubria,Informatica e tecnologie ICT,Laurea magistrale biennale,14,100.0
Informatica e tecnologie ICT,1810.0,L’Aquila,Informatica e tecnologie ICT,Laurea magistrale biennale,62,95.7
Informatica e tecnologie ICT,1959.0,Marche Politecnica,Informatica e tecnologie ICT,Laurea magistrale biennale,5,100.0
Informatica e tecnologie ICT,,Messina,Informatica e tecnologie ICT,Laurea magistrale biennale,4,
Informatica e tecnologie ICT,1916.0,Milano,Informatica e tecnologie ICT,Laurea magistrale biennale,227,92.2
Informatica e tecnologie ICT,1882.0,Milano Bicocca,Informatica e tecnologie ICT,Laurea magistrale biennale,235,97.1
Informatica e tecnologie ICT,1651.0,Milano IULM,Informatica e tecnologie ICT,Laurea magistrale biennale,41,83.3
Informatica e tecnologie ICT,1910.0,Modena e Reggio Emilia,Informatica e tecnologie ICT,Laurea magistrale biennale,27,100.0
Informatica e tecnologie ICT,1501.0,Molise,Informatica e tecnologie ICT,Laurea magistrale biennale,17,100.0
Informatica e tecnologie ICT,1671.0,Napoli Federico II,Informatica e tecnologie ICT,Laurea magistrale biennale,43,100.0
Informatica e tecnologie ICT,1751.0,Napoli Parthenope,Informatica e tecnologie ICT,Laurea magistrale biennale,7,66.7
Informatica e tecnologie ICT,1817.0,Padova,Informatica e tecnologie ICT,Laurea magistrale biennale,176,88.5
Informatica e tecnologie ICT,,Palermo,Informatica e tecnologie ICT,Laurea magistrale biennale,2,
Informatica e tecnologie ICT,1576.0,Parma,Informatica e tecnologie ICT,Laurea magistrale biennale,8,100.0
Informatica e tecnologie ICT,1719.0,Perugia,Informatica e tecnologie ICT,Laurea magistrale biennale,14,100.0
Informatica e tecnologie ICT,1542.0,Piemonte Orientale,Informatica e tecnologie ICT,Laurea magistrale biennale,14,90.0
Informatica e tecnologie ICT,1789.0,Pisa,Informatica e tecnologie ICT,Laurea magistrale biennale,134,95.5
Informatica e tecnologie ICT,,Roma Europea,Informatica e tecnologie ICT,Laurea magistrale biennale,4,
Informatica e tecnologie ICT,1319.0,Roma LUMSA,Informatica e tecnologie ICT,Laurea magistrale biennale,42,78.6
Informatica e tecnologie ICT,1769.0,Roma Sapienza,Informatica e tecnologie ICT,Laurea magistrale biennale,222,96.1
Informatica e tecnologie ICT,2042.0,Roma Tor Vergata,Informatica e tecnologie ICT,Laurea magistrale biennale,6,100.0
Informatica e tecnologie ICT,1663.0,Salerno,Informatica e tecnologie ICT,Laurea magistrale biennale,167,92.4
Informatica e tecnologie ICT,1737.0,Torino,Informatica e tecnologie ICT,Laurea magistrale biennale,97,95.5
Informatica e tecnologie ICT,1126.0,Torino Politecnico,Informatica e tecnologie ICT,Laurea magistrale biennale,10,75.0
Informatica e tecnologie ICT,1763.0,Trento,Informatica e tecnologie ICT,Laurea magistrale biennale,118,95.9
Informatica e tecnologie ICT,1750.0,Tuscia,Informatica e tecnologie ICT,Laurea magistrale biennale,17,81.8
Informatica e tecnologie ICT,1995.0,Udine,Informatica e tecnologie ICT,Laurea magistrale biennale,69,92.7
Informatica e tecnologie ICT,1376.0,Urbino Carlo Bo,Informatica e tecnologie ICT,Laurea magistrale biennale,5,100.0
Informatica e tecnologie ICT,1898.0,Venezia Ca’ Foscari,Informatica e tecnologie ICT,Laurea magistrale biennale,63,97.2
Informatica e tecnologie ICT,1636.0,Verona,Informatica e tecnologie ICT,Laurea magistrale biennale,63,87.2
Ingegneria industriale e dell'informazione,1635.0,*,Ingegneria industriale e dell'informazione,*,37484,60.3
Ingegneria industriale e dell'informazione,1751.0,Bari,Ingegneria industriale e dell'informazione,*,12,66.7
